2095077767,2943065,2000,1
1869421,2095077767,2000,1
2095077767,2836748,2000,1
143827186,2095077767,2000,1
1869421,2943065,2000,3
2836748,2943065,2000,4
143827186,2943065,2000,2
1869421,2836748,2000,3
143827186,1869421,2000,2
143827186,2836748,2000,2
2943065,32919038,2000,3
2943065,5676043,2000,2
2943065,3919975,2000,3
2943065,5851600,2000,2
2943065,4030808,2000,3
32919038,5676043,2000,2
32919038,3919975,2000,3
32919038,5851600,2000,2
32919038,4030808,2000,3
3919975,5676043,2000,2
5676043,5851600,2000,2
4030808,5676043,2000,2
3919975,5851600,2000,2
3919975,4030808,2000,3
4030808,5851600,2000,2
2943065,47358223,2000,2
2053087650,2943065,2000,1
153557331,2943065,2000,1
2053087650,47358223,2000,1
153557331,47358223,2000,1
2836748,47358223,2000,2
153557331,2053087650,2000,1
2053087650,2836748,2000,1
153557331,2836748,2000,1
1403984522,2943065,2000,1
1403984522,32919038,2000,1
1403984522,3919975,2000,1
1403984522,4030808,2000,1
2118522652,2943065,2000,1
1869421,2118522652,2000,1
2118522652,2836748,2000,1
2943065,48136631,2000,1
143861205,2943065,2000,1
2107377147,2943065,2000,1
2057528060,2943065,2000,1
2943065,3135187,2000,1
143861205,48136631,2000,1
2107377147,48136631,2000,1
2057528060,48136631,2000,1
1869421,48136631,2000,1
3135187,48136631,2000,1
143827186,48136631,2000,1
47358223,48136631,2000,1
2836748,48136631,2000,1
143861205,2107377147,2000,1
143861205,2057528060,2000,1
143861205,1869421,2000,1
143861205,3135187,2000,1
143827186,143861205,2000,1
143861205,47358223,2000,1
143861205,2836748,2000,1
2057528060,2107377147,2000,1
1869421,2107377147,2000,1
2107377147,3135187,2000,1
143827186,2107377147,2000,1
2107377147,47358223,2000,1
2107377147,2836748,2000,1
1869421,2057528060,2000,1
2057528060,3135187,2000,1
143827186,2057528060,2000,1
2057528060,47358223,2000,1
2057528060,2836748,2000,1
1869421,3135187,2000,1
1869421,47358223,2000,1
143827186,3135187,2000,1
3135187,47358223,2000,1
2836748,3135187,2000,1
143827186,47358223,2000,1
2385498,2660575,2000,7
2660575,2784011,2000,2
2385498,2784011,2000,2
2466909,29113221,2000,3
23766387,29113221,2000,1
23766387,2466909,2000,1
2449352,3205671,2000,1
101226786,3205671,2000,1
101226786,2449352,2000,1
37045371,7373730,2000,1
1678227226,49172955,2000,1
145001001,49172955,2000,1
