145916102,38247697,2018,1
2149607497,2660575,2018,6
1409432424,2149607497,2018,6
2149607497,2310860,2018,6
2149607497,4463764,2018,6
1409432424,2660575,2018,6
2310860,2660575,2018,16
2660575,4463764,2018,6
1409432424,2310860,2018,6
1409432424,4463764,2018,6
2310860,4463764,2018,6
27397386,4624162,2018,1
27397386,50526493,2018,1
27397386,3262358,2018,1
27397386,30341953,2018,1
27397386,46666242,2018,1
1409432424,27397386,2018,1
27397386,6585130,2018,1
4624162,50526493,2018,1
3262358,4624162,2018,1
30341953,4624162,2018,1
4624162,46666242,2018,1
1409432424,4624162,2018,1
4624162,6585130,2018,1
3262358,50526493,2018,1
30341953,50526493,2018,1
46666242,50526493,2018,1
1409432424,50526493,2018,1
50526493,6585130,2018,1
30341953,3262358,2018,1
3262358,46666242,2018,1
1409432424,3262358,2018,1
3262358,6585130,2018,1
30341953,46666242,2018,1
1409432424,30341953,2018,1
30341953,6585130,2018,1
1409432424,46666242,2018,1
46666242,6585130,2018,1
1409432424,6585130,2018,1
2009643,88105731,2018,1
15933407,88105731,2018,1
100815423,88105731,2018,1
1409432424,88105731,2018,1
15933407,2009643,2018,1
100815423,2009643,2018,1
1409432424,2009643,2018,1
100815423,15933407,2018,1
1409432424,15933407,2018,1
100815423,1409432424,2018,1
1409432424,98785213,2018,1
1409432424,39810094,2018,1
39810094,98785213,2018,1
1387936229,2232853,2018,5
1387936229,1387936232,2018,2
1387936229,2648477,2018,3
1387936232,2232853,2018,2
2232853,2648477,2018,3
1387936232,2648477,2018,2
2096311,2232853,2018,3
2062825204,2232853,2018,1
1387936229,2096311,2018,3
1387936229,2062825204,2018,1
2062825204,2096311,2018,1
134852795,1480713479,2018,1
134852795,1387936229,2018,1
134852795,2232853,2018,1
134852795,2648477,2018,1
134852795,2096311,2018,1
1387936229,1480713479,2018,1
1480713479,2232853,2018,1
1480713479,2648477,2018,1
1480713479,2096311,2018,1
2096311,2648477,2018,1
2232853,39382626,2018,1
145164251,2232853,2018,1
2023694909,2232853,2018,1
1387936229,39382626,2018,1
1387936229,145164251,2018,1
1387936229,2023694909,2018,1
145164251,39382626,2018,1
2023694909,39382626,2018,1
2096311,39382626,2018,1
145164251,2023694909,2018,1
145164251,2096311,2018,1
2023694909,2096311,2018,1
2256728,4608358,2018,1
3002557,4608358,2018,1
2131952,4608358,2018,1
1932550,4608358,2018,1
1710169,4608358,2018,1
2383633,4608358,2018,1
2470189,4608358,2018,1
2943065,4608358,2018,1
4608358,46384297,2018,1
145360324,4608358,2018,1
2451948,4608358,2018,1
2700120,4608358,2018,1
2328876,4608358,2018,1
2272108,4608358,2018,1
1854466,4608358,2018,1
1904764,4608358,2018,1
1842879,4608358,2018,1
2256728,3002557,2018,1
2131952,2256728,2018,1
1932550,2256728,2018,1
1710169,2256728,2018,1
2256728,2383633,2018,1
2256728,2470189,2018,1
2256728,2943065,2018,1
2256728,46384297,2018,1
145360324,2256728,2018,1
2256728,2451948,2018,1
2256728,2700120,2018,1
2256728,2328876,2018,1
2256728,2272108,2018,1
1854466,2256728,2018,1
1904764,2256728,2018,1
1842879,2256728,2018,1
2131952,3002557,2018,1
1932550,3002557,2018,1
1710169,3002557,2018,1
2383633,3002557,2018,1
2470189,3002557,2018,1
2943065,3002557,2018,1
3002557,46384297,2018,1
145360324,3002557,2018,1
2451948,3002557,2018,1
2700120,3002557,2018,1
2328876,3002557,2018,1
2272108,3002557,2018,1
1854466,3002557,2018,1
1904764,3002557,2018,1
1842879,3002557,2018,1
1932550,2131952,2018,1
1710169,2131952,2018,1
2131952,2383633,2018,1
2131952,2470189,2018,1
2131952,2943065,2018,1
2131952,46384297,2018,1
145360324,2131952,2018,1
2131952,2451948,2018,1
2131952,2700120,2018,1
2131952,2328876,2018,1
2131952,2272108,2018,1
1854466,2131952,2018,1
1904764,2131952,2018,1
1842879,2131952,2018,1
1710169,1932550,2018,1
1932550,2383633,2018,1
1932550,2470189,2018,1
1932550,2943065,2018,1
1932550,46384297,2018,1
145360324,1932550,2018,1
1932550,2451948,2018,1
1932550,2700120,2018,1
1932550,2328876,2018,1
1932550,2272108,2018,1
1854466,1932550,2018,1
1904764,1932550,2018,1
1842879,1932550,2018,1
1710169,2383633,2018,1
1710169,2470189,2018,1
1710169,2943065,2018,1
1710169,46384297,2018,1
145360324,1710169,2018,1
1710169,2451948,2018,1
1710169,2700120,2018,1
1710169,2328876,2018,1
1710169,2272108,2018,1
1710169,1854466,2018,1
1710169,1904764,2018,1
1710169,1842879,2018,1
2383633,2470189,2018,1
2383633,2943065,2018,2
2383633,46384297,2018,1
145360324,2383633,2018,1
2383633,2451948,2018,1
2383633,2700120,2018,2
2328876,2383633,2018,1
2272108,2383633,2018,2
1854466,2383633,2018,1
1904764,2383633,2018,1
1842879,2383633,2018,1
2470189,2943065,2018,1
2470189,46384297,2018,1
145360324,2470189,2018,1
2451948,2470189,2018,1
2470189,2700120,2018,1
2328876,2470189,2018,1
2272108,2470189,2018,1
1854466,2470189,2018,1
1904764,2470189,2018,1
1842879,2470189,2018,1
2943065,46384297,2018,1
145360324,2943065,2018,1
2451948,2943065,2018,1
2700120,2943065,2018,2
2328876,2943065,2018,1
2272108,2943065,2018,2
1854466,2943065,2018,1
1904764,2943065,2018,1
1842879,2943065,2018,1
145360324,46384297,2018,1
2451948,46384297,2018,1
2700120,46384297,2018,1
2328876,46384297,2018,1
2272108,46384297,2018,1
1854466,46384297,2018,1
1904764,46384297,2018,1
1842879,46384297,2018,1
145360324,2451948,2018,1
145360324,2700120,2018,1
145360324,2328876,2018,1
145360324,2272108,2018,1
145360324,1854466,2018,1
145360324,1904764,2018,1
145360324,1842879,2018,1
2451948,2700120,2018,1
2328876,2451948,2018,1
2272108,2451948,2018,1
1854466,2451948,2018,1
1904764,2451948,2018,1
1842879,2451948,2018,1
2328876,2700120,2018,1
2272108,2700120,2018,2
1854466,2700120,2018,1
1904764,2700120,2018,1
1842879,2700120,2018,1
2272108,2328876,2018,1
1854466,2328876,2018,1
1904764,2328876,2018,1
1842879,2328876,2018,1
1854466,2272108,2018,1
1904764,2272108,2018,1
1842879,2272108,2018,1
1854466,1904764,2018,1
1842879,1854466,2018,1
1842879,1904764,2018,1
2943065,3948067,2018,2
2943065,5182756,2018,1
119029822,2943065,2018,1
2943065,31213050,2018,1
2943065,38870103,2018,1
2943065,3738315,2018,1
2943065,3127422,2018,1
2186062,2943065,2018,1
2943065,47568988,2018,1
119467758,2943065,2018,1
119029822,5182756,2018,1
31213050,5182756,2018,1
38870103,5182756,2018,1
3738315,5182756,2018,1
3127422,5182756,2018,1
2186062,5182756,2018,1
47568988,5182756,2018,1
119467758,5182756,2018,1
119029822,31213050,2018,1
119029822,38870103,2018,1
119029822,3738315,2018,1
119029822,3127422,2018,1
119029822,2186062,2018,1
119029822,47568988,2018,1
119029822,119467758,2018,1
31213050,38870103,2018,1
31213050,3738315,2018,1
31213050,3127422,2018,1
2186062,31213050,2018,1
31213050,47568988,2018,1
119467758,31213050,2018,1
3738315,38870103,2018,1
3127422,38870103,2018,1
2186062,38870103,2018,1
38870103,47568988,2018,1
119467758,38870103,2018,1
3127422,3738315,2018,1
2186062,3738315,2018,1
3738315,47568988,2018,1
119467758,3738315,2018,1
2186062,3127422,2018,1
3127422,47568988,2018,1
119467758,3127422,2018,1
2186062,47568988,2018,1
119467758,2186062,2018,1
119467758,47568988,2018,1
144186365,3948067,2018,1
143952546,3948067,2018,1
3948067,6884637,2018,1
2175749,3948067,2018,1
2383633,3948067,2018,1
1398398803,3948067,2018,1
2071392848,3948067,2018,1
2700120,3948067,2018,1
3948067,7642617,2018,1
2739251,3948067,2018,1
2272108,3948067,2018,1
3948067,49076294,2018,1
2683022,3948067,2018,1
143952546,144186365,2018,1
144186365,6884637,2018,1
144186365,2175749,2018,1
144186365,2383633,2018,1
1398398803,144186365,2018,1
144186365,2071392848,2018,1
144186365,2700120,2018,1
144186365,7642617,2018,1
144186365,2739251,2018,1
144186365,2272108,2018,1
144186365,49076294,2018,1
144186365,2943065,2018,1
144186365,2683022,2018,1
143952546,6884637,2018,1
143952546,2175749,2018,1
143952546,2383633,2018,1
1398398803,143952546,2018,1
143952546,2071392848,2018,1
143952546,2700120,2018,1
143952546,7642617,2018,1
143952546,2739251,2018,1
143952546,2272108,2018,1
143952546,49076294,2018,1
143952546,2943065,2018,1
143952546,2683022,2018,1
2175749,6884637,2018,1
2383633,6884637,2018,1
1398398803,6884637,2018,1
2071392848,6884637,2018,1
2700120,6884637,2018,1
6884637,7642617,2018,1
2739251,6884637,2018,1
2272108,6884637,2018,1
49076294,6884637,2018,1
2943065,6884637,2018,1
2683022,6884637,2018,1
2175749,2383633,2018,1
1398398803,2175749,2018,1
2071392848,2175749,2018,1
2175749,2700120,2018,1
2175749,7642617,2018,1
2175749,2739251,2018,1
2175749,2272108,2018,1
2175749,49076294,2018,1
2175749,2943065,2018,1
2175749,2683022,2018,1
1398398803,2383633,2018,1
2071392848,2383633,2018,1
2383633,7642617,2018,1
2383633,2739251,2018,1
2383633,49076294,2018,1
